path,cluster,center,fraction,mean length scale,max length scale,iOrg
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130404t0625_germany_2.npy,6,0,0.8780517578125,119.94165248152953,119.94165248152953,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130613t1530_germany_2.npy,6,0,0.91632080078125,61.26377396145295,122.41731903615599,0.058656840452187
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130525t1755_germany_3.npy,7,0,1.0,128.0,128.0,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130428t1500_germany_2.npy,6,0,0.85797119140625,68.45192960513727,118.46096403457132,0.5835274685902611
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130507t0830_germany_2.npy,7,0,1.0,128.0,128.0,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130513t1535_germany_3.npy,7,0,1.0,128.0,128.0,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130403t0605_germany_3.npy,4,0,0.9915771484375,127.4597975833949,127.4597975833949,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130505t1620_germany_1.npy,1,0,0.24127197265625,12.330387728634552,43.42810150121693,0.43723633381194793
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130725t1320_germany_2.npy,6,0,0.8021240234375,33.093302444250966,113.62658139713612,0.6454464749534867
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130426t0845_germany_2.npy,4,0,0.9857177734375,127.08265027138835,127.08265027138835,0.0
